ngram,doc_id,span,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Chu,226,Chu,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,7,1.0,0.0,0.0,0.0,0.0,4498390051516760349,0,95,15794550382381185553
Yu,226,Yu,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,12,1.0,0.0,0.0,0.0,0.0,9050919541027866980,0,95,15794550382381185553
Chonger,226,Chonger,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,11667289587015813222,0,84,1292078113972184607,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,15818779934210182996,0,91,15308085513773655218
Duke,226,Duke Mu,1.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,226,Duke Mu,1.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,18064169627558009102,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,226,Duke Mu,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,18064169627558009102,0,99,17109001835818727656,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
I,192,I,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,2256871070683278179,0,99,9188597074677201817,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Lv,285,Lv Buwei,0.0,0.0,1,426,381,0.0,1.0,0.0,0.0,0.0,0.0,9045544766651238975,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,5081865534638341124,0,95,15794550382381185553
Lv Buwei,285,Lv Buwei,0.0,0.0,2,397,0,0.0,1.0,0.0,0.0,0.0,1.0,2630753287402592467,0,85,164681854541413346,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,5081865534638341124,0,95,15794550382381185553
Buwei,285,Lv Buwei,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,1.0,2630753287402592467,0,85,164681854541413346,0.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,5081865534638341124,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,5081865534638341124,0,95,15794550382381185553
Lady,285,Lady Huayang,0.0,0.0,1,436,378,0.0,1.0,0.0,0.0,0.0,0.0,17735593856116557782,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,10800760152037232838,0,95,15794550382381185553
Lady Huayang,285,Lady Huayang,0.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,10800760152037232838,0,95,15794550382381185553
Huayang,285,Lady Huayang,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,10800760152037232838,0,95,15794550382381185553,436,378,2,0.0,0.0,0.0,0.0,0.0,10800760152037232838,0,95,15794550382381185553
They,285,They,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,8685289367999165211,0,99,9188597074677201817,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,4,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Zichu,285,Zichu,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,13927759927860985106,0.0,397,0,1.0,0.0,0.0,0.0,0.0,17157488710739566268,0,85,164681854541413346,426,378,0,1.0,0.0,0.0,0.0,0.0,18133709134003769235,0,95,15794550382381185553
Qin,285,Qin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,17494803046312582752,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,11,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Gan,105,Gan Mou,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,12553505549526367179,0,95,15794550382381185553,0.0,397,0,1.0,0.0,0.0,0.0,0.0,15807309897752499399,0,85,17524233984504158541,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
Gan Mou,105,Gan Mou,0.0,0.0,2,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,17109001835818727656,0.0,397,0,1.0,0.0,0.0,0.0,0.0,15807309897752499399,0,85,17524233984504158541,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
Mou,105,Gan Mou,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
Qin,105,Qin,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,440,0,1.0,0.0,0.0,0.0,1.0,7831658034963690409,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Qi,105,Qi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,9664647946711101580,0,84,1292078113972184607,436,378,2,1.0,0.0,0.0,0.0,0.0,9098184522612989934,0,95,15794550382381185553
Su,105,Su Dai,0.0,0.0,1,413,378,0.0,1.0,0.0,0.0,0.0,0.0,13610627454194229269,0,95,15794550382381185553,0.0,8206900633647566924,0,1.0,0.0,0.0,0.0,0.0,6880656908171229526,0,99,17109001835818727656,413,378,4,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Su Dai,105,Su Dai,0.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3962502770901397382,0,84,1292078113972184607,0.0,8206900633647566924,0,1.0,0.0,0.0,0.0,0.0,6880656908171229526,0,99,17109001835818727656,413,378,4,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Dai,105,Su Dai,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3962502770901397382,0,84,1292078113972184607,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553,413,378,4,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Su,105,Su Dai,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,13610627454194229269,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Su Dai,105,Su Dai,0.0,0.0,2,402,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Dai,105,Su Dai,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,14248009254309298022,0,95,15794550382381185553
Qin,105,Qin,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Qi,105,Qi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,382,4,1.0,0.0,0.0,0.0,0.0,9098184522612989934,0,95,15794550382381185553
Gan,105,Gan Mou,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,12553505549526367179,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
Gan Mou,105,Gan Mou,0.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
Mou,105,Gan Mou,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,14220849248644809038,0,95,15794550382381185553
I,105,I,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,9188597074677201817,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,105,Qin,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,4,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
I,105,I,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,9188597074677201817,0.0,420,0,1.0,0.0,0.0,0.0,1.0,16680099953739830072,0,84,1292078113972184607,426,0,7,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
I,105,I,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,9188597074677201817,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
The,105,The poor girl,0.0,0.0,1,399,0,0.0,1.0,0.0,0.0,0.0,0.0,13558078257114079636,0,83,10554686591937588953,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
I,105,I,0.0,0.0,1,405,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,9188597074677201817,0.0,442,0,0.0,1.0,1.0,0.0,0.0,11221368173670222813,0,96,14143520107006108953,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
It,105,It,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,0.0,18307573501153647118,0,99,16235386156175103506,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
I,105,I,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,9188597074677201817,0.0,397,0,1.0,0.0,0.0,0.0,0.0,17157488710739566268,0,85,164681854541413346,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,105,Qin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3002984154512732771,0,84,1292078113972184607,436,378,5,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
My,105,My wife,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,18279933843937917301,0,91,15308085513773655218,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,561228191312463089,0,83,4062917326063685704
Qin,105,Qin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3002984154512732771,0,84,1292078113972184607,436,378,2,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
I,111,I,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,2158845516055552166,0,99,14200088355797579614,0.0,402,0,1.0,0.0,0.0,0.0,1.0,6635067063807956629,0,99,16235386156175103506,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,111,Qin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Zichu,258,Zichu,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,12515942103950869597,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,382,0,1.0,0.0,0.0,0.0,0.0,18133709134003769235,0,95,15794550382381185553
You,258,You,0.0,0.0,1,402,0,0.0,0.0,0.0,0.0,0.0,0.0,6992604926141104606,0,99,16235386156175103506,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
The,250,The two old men,0.0,0.0,1,12837356684637874264,394,0.0,1.0,0.0,0.0,0.0,1.0,11711838292424000352,0,92,8427216679587749980,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
It,250,It,0.0,0.0,1,405,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,13927759927860985106,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
We,250,We,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,9188597074677201817,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Yao,250,Yao,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,8,1.0,0.0,0.0,0.0,0.0,11728792495547035769,0,95,15794550382381185553
Duke,250,Duke Mu 's thirty - third year,1.0,0.0,1,437,378,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,250,Duke Mu 's thirty - third year,1.0,0.0,2,8110129090154140942,378,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,250,Duke Mu 's thirty - third year,0.0,0.0,1,8110129090154140942,378,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,436,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Qin,250,Qin 's forces,0.0,0.0,1,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,0.0,436,388,1.0,0.0,0.0,0.0,0.0,14889849580704678361,0,91,15308085513773655218,426,378,2,0.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Zhou,250,the Zhou capital,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,15481038060779608540,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,2,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,250,Jin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,18216413589307435838,0,84,1292078113972184607,436,378,4,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
Man,250,Man,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,426,0,1.0,0.0,0.0,0.0,0.0,14539693955070810585,0,91,15308085513773655218,400,378,6,1.0,0.0,0.0,0.0,0.0,3104811030673030468,0,95,15794550382381185553
The,250,The Qin army,0.0,0.0,1,7037928807040764755,378,0.0,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,7,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The Qin,250,The Qin army,0.0,0.0,2,426,0,0.0,1.0,0.0,0.0,0.0,0.0,7520829852308252554,0,91,15308085513773655218,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,7,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,250,The Qin army,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,7520829852308252554,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137,426,0,7,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,250,The Qin troops,0.0,0.0,1,7037928807040764755,378,0.0,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The Qin,250,The Qin troops,0.0,0.0,2,426,0,0.0,1.0,0.0,0.0,0.0,0.0,4151260032299368150,0,91,783433942507015291,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,250,The Qin troops,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,4151260032299368150,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Hua,250,Hua,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,1.0,15807309897752499399,0,85,17524233984504158541,0.0,440,0,1.0,0.0,0.0,0.0,1.0,7437575085468336610,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,6340893562010327456,0,95,15794550382381185553
Xian,250,Xian Gao,0.0,0.0,1,413,378,0.0,1.0,0.0,0.0,0.0,0.0,17880022715415397408,0,95,15794550382381185553,0.0,396,0,1.0,0.0,0.0,0.0,0.0,3651019779337866142,0,99,17109001835818727656,413,378,3,0.0,0.0,0.0,0.0,0.0,14646536008996881608,0,95,15794550382381185553
Xian Gao,250,Xian Gao,0.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,396,0,1.0,0.0,0.0,0.0,0.0,3651019779337866142,0,99,17109001835818727656,413,378,3,0.0,0.0,0.0,0.0,0.0,14646536008996881608,0,95,15794550382381185553
Gao,250,Xian Gao,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,14646536008996881608,0,95,15794550382381185553,413,378,3,0.0,0.0,0.0,0.0,0.0,14646536008996881608,0,95,15794550382381185553
Zheng,250,Zheng,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,1.0,3876862883474502309,0,91,4808651922106831370,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,5,1.0,0.0,0.0,0.0,0.0,10795587487264768256,0,95,15794550382381185553
Zhou,250,the Zhou capital,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,15481038060779608540,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,8,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,250,the Qin troops,0.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,4151260032299368150,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,413,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,250,The ruler,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,6,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Zheng,250,Zheng,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,382,7,1.0,0.0,0.0,0.0,0.0,10795587487264768256,0,95,15794550382381185553
The,250,The three Qin generals,0.0,0.0,1,7037928807040764755,394,0.0,1.0,0.0,0.0,0.0,1.0,8241648526530492509,0,92,8427216679587749980,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,250,The three Qin generals,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,4476931165537661438,0,91,783433942507015291,0.0,7037928807040764755,394,1.0,0.0,0.0,0.0,1.0,8241648526530492509,0,92,8427216679587749980,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
We,250,We,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,17109001835818727656,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,0,1,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Zheng,250,Zheng,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,10795587487264768256,0,95,15794550382381185553
Zheng,250,Zheng,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,1.0,12647358837591399640,0,85,164681854541413346,0.0,397,0,1.0,0.0,0.0,0.0,1.0,17157488710739566268,0,85,164681854541413346,426,378,4,1.0,0.0,0.0,0.0,0.0,10795587487264768256,0,95,15794550382381185553
They,250,They,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,11676806451312156207,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Hua,250,Hua,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,441,0,1.0,0.0,0.0,0.0,1.0,1696981056005371314,0,93,6860118812490040284,413,378,1,1.0,0.0,0.0,0.0,0.0,6340893562010327456,0,95,15794550382381185553
Jin,250,the Jin border,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,17575469328687188493,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Duke,247,Duke Mu,1.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,404,0,1.0,0.0,0.0,0.0,0.0,14560795576765492085,0,88,17571114184892886314,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,247,Duke Mu,1.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,11278273783512279807,0,99,17109001835818727656,0.0,404,0,1.0,0.0,0.0,0.0,0.0,14560795576765492085,0,88,17571114184892886314,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,247,Duke Mu,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,11278273783512279807,0,99,17109001835818727656,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
