ngram,doc_id,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,sentence_id,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Sand,146,0,0,1,436,9191306739292312949,0,True,False,False,False,False,1647358963876657122,0,95,15794550382381185553,0,440,0,True,False,False,False,True,11667289587015813222,0,84,1292078113972184607,1,436,9191306739292312949,5,0,0,0,0,0,8689067151372652667,0,95,15794550382381185553
Sand Hill,146,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,11667289587015813222,0,84,1292078113972184607,1,436,9191306739292312949,5,0,0,0,0,0,8689067151372652667,0,95,15794550382381185553
Hill,146,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,9191306739292312949,True,False,False,False,False,8689067151372652667,0,95,15794550382381185553,1,436,9191306739292312949,5,0,0,0,0,0,8689067151372652667,0,95,15794550382381185553
I,146,0,0,1,8206900633647566924,0,0,True,False,False,False,False,16158783587822825203,0,99,9188597074677201817,0,397,0,True,False,False,False,False,17157488710739566268,0,85,164681854541413346,1,426,0,9,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Qin,146,0,0,1,412,384,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,440,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,1,436,378,10,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Rang,146,0,0,1,7037928807040764755,0,0,True,False,False,False,False,16342131796647358051,0,99,9188597074677201817,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,382,11,0,0,0,0,0,2222581949098141722,0,95,15794550382381185553
Gaoling,146,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,7037928807040764755,0,True,False,False,False,False,6316802600213942060,0,91,783433942507015291,1,426,0,12,0,0,0,0,0,6316802600213942060,0,91,783433942507015291
Huayang,146,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,1,407,378,13,1,0,0,0,0,17735593856116557782,0,95,15794550382381185553
Jingyang,146,0,0,1,435,0,0,True,False,False,False,False,8856833418600867193,0,99,1534113631682161808,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,407,378,14,1,0,0,0,0,14212372302741556029,0,95,15794550382381185553
Qin,146,0,0,1,402,0,0,True,False,False,False,True,2158845516055552166,0,99,17109001835818727656,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,378,18,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
The,146,0,0,1,426,0,0,True,False,False,False,False,13467163215399432703,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,2,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Nao,146,0,0,1,436,378,0,True,False,False,False,False,5271009958918016511,0,95,15794550382381185553,0,440,0,True,False,False,False,True,11091676426636450224,0,84,1292078113972184607,2,436,378,1,0,0,0,0,0,5579127228874873826,0,95,15794550382381185553
Nao Chi,146,0,0,2,404,0,0,True,False,False,False,True,3740602843040177340,0,88,17571114184892886314,0,440,0,True,False,False,False,True,11091676426636450224,0,84,1292078113972184607,2,436,378,1,0,0,0,0,0,5579127228874873826,0,95,15794550382381185553
Chi,146,0,0,1,404,0,0,True,False,False,False,True,3740602843040177340,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,5579127228874873826,0,95,15794550382381185553,2,436,378,1,0,0,0,0,0,5579127228874873826,0,95,15794550382381185553
Li,146,0,0,1,407,378,0,True,False,False,False,False,4281733038667565154,0,95,15794550382381185553,0,404,0,True,False,False,False,True,3740602843040177340,0,88,17571114184892886314,2,407,378,2,0,0,0,0,0,7571453172128092820,0,95,15794550382381185553
Li Dui,146,0,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,404,0,True,False,False,False,True,3740602843040177340,0,88,17571114184892886314,2,407,378,2,0,0,0,0,0,7571453172128092820,0,95,15794550382381185553
Dui,146,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,7037928807040764755,378,True,False,False,False,False,7571453172128092820,0,95,15794550382381185553,2,407,378,2,0,0,0,0,0,7571453172128092820,0,95,15794550382381185553
Fan,206,0,0,1,426,378,0,True,False,False,False,False,12131576118151215659,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Fan Ju,206,0,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Ju,206,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,7037928807040764755,378,True,False,False,False,False,9836875835655631250,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Wang,206,0,0,1,437,378,0,True,False,False,False,False,12731887323553496709,0,95,15794550382381185553,0,440,0,True,False,False,False,True,16037325823156266367,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Wang Ji,206,0,0,2,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,True,16037325823156266367,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Ji,206,0,0,1,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,0,7037928807040764755,378,True,False,False,False,False,6257060881434200067,0,95,15794550382381185553,0,436,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Hangu,206,0,0,1,413,383,0,True,False,False,False,False,4028211059174100358,0,95,15794550382381185553,0,412,383,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,413,383,8,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Hangu Pass,206,0,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,412,383,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,413,383,8,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Pass,206,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,7037928807040764755,383,True,False,False,False,False,8769909360357984628,0,95,15794550382381185553,0,413,383,8,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Your,206,0,0,1,437,0,0,True,False,False,False,False,14255639882088905732,0,95,15794550382381185553,0,440,0,True,False,False,False,True,16037325823156266367,0,84,1292078113972184607,1,436,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
Your Majesty,206,0,0,2,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,True,16037325823156266367,0,84,1292078113972184607,1,436,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
Majesty,206,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,437,0,True,False,False,False,False,561228191312463089,0,83,4062917326063685704,1,436,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
I,206,0,0,1,402,0,0,True,False,False,False,True,14692702688101715474,0,99,9188597074677201817,0,397,0,True,False,False,False,False,17157488710739566268,0,85,164681854541413346,2,426,0,0,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Wang,206,0,0,1,437,378,0,True,False,False,False,False,12731887323553496709,0,95,15794550382381185553,0,404,0,True,False,False,False,True,3642769012341782148,0,88,17571114184892886314,2,426,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Wang Ji,206,0,0,2,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,0,404,0,True,False,False,False,True,3642769012341782148,0,88,17571114184892886314,2,426,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Ji,206,0,0,1,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,0,7037928807040764755,378,True,False,False,False,False,6257060881434200067,0,95,15794550382381185553,2,426,378,4,0,0,0,0,0,6257060881434200067,0,95,15794550382381185553
Qin,206,0,0,1,442,0,0,False,True,False,False,False,17494803046312582752,0,96,12646065887601541794,0,405,0,True,False,False,False,False,10291776383235011035,0,99,14200088355797579614,3,413,378,4,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Dafu,290,0,0,1,426,0,0,True,False,False,False,False,8605206886949496001,0,95,15794550382381185553,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,0,426,0,0,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
Dafu Zhong,290,0,0,2,396,0,0,True,False,False,False,False,16305312580841578055,0,99,17109001835818727656,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,0,426,0,0,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
Zhong,290,0,0,1,396,0,0,True,False,False,False,False,16305312580841578055,0,99,17109001835818727656,0,7037928807040764755,0,True,False,False,False,False,11962555120038001555,0,95,15794550382381185553,0,426,0,0,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
Yue,290,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,378,2,1,0,0,0,0,3917600510186441241,0,95,15794550382381185553
Dafu,290,0,0,1,426,378,0,True,False,False,False,False,8605206886949496001,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,4,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
Dafu Zhong,290,0,0,2,405,0,0,True,False,False,False,False,13082476864636363406,0,99,17109001835818727656,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,4,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
Zhong,290,0,0,1,405,0,0,True,False,False,False,False,13082476864636363406,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,11962555120038001555,0,95,15794550382381185553,0,426,378,4,0,0,0,0,0,11962555120038001555,0,95,15794550382381185553
The,202,0,0,1,7037928807040764755,378,0,True,False,False,False,False,3146064798170139065,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Jin,202,0,0,2,426,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,202,0,0,1,426,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,412,0,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,0,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Qin,202,0,0,1,436,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,436,0,4,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Duke,202,1,0,1,426,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,1,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,1,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,0,0,0,0,0,0,0,0,0,0,0,1,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,202,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,1,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Jin,202,0,0,1,413,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,413,0,5,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,202,0,0,1,436,0,0,True,False,False,False,False,7520829852308252554,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,436,0,7,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The,202,0,0,1,7037928807040764755,378,0,True,False,False,False,False,3146064798170139065,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,2,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Jin,202,0,0,2,426,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,0,0,0,0,0,0,0,0,0,0,0,2,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,202,0,0,1,426,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,412,0,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,2,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Duke,202,1,0,1,413,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,9652614884489271923,0,99,17109001835818727656,2,413,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,1,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,8206900633647566924,0,True,False,False,False,False,9652614884489271923,0,99,17109001835818727656,2,413,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,202,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,2,413,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mt.,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,True,False,False,False,True,11667289587015813222,0,84,1292078113972184607,2,436,383,5,0,0,0,0,0,5101729985738810198,0,95,15794550382381185553
Qi,202,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8048469955494714898,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,3,426,0,0,1,0,0,0,0,9098184522612989934,0,95,15794550382381185553
Jin,202,0,0,1,413,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,3,413,0,2,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The,202,0,0,1,7037928807040764755,378,0,True,False,False,False,False,3146064798170139065,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,4,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Jin,202,0,0,2,426,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,0,0,0,0,0,0,0,0,0,0,0,4,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,202,0,0,1,426,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,412,0,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,4,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Duke,202,1,0,1,426,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,420,0,True,False,False,False,True,4380130941430378203,0,84,1292078113972184607,4,426,0,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,1,0,2,396,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,0,420,0,True,False,False,False,True,4380130941430378203,0,84,1292078113972184607,4,426,0,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,202,0,0,1,396,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,4,426,0,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Jin,202,0,0,1,427,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,4,427,0,5,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Zhang,180,0,0,1,426,378,0,True,False,False,False,False,4768455683095615333,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Zhang Tang,180,0,0,2,405,0,0,True,False,False,False,False,11278273783512279807,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Tang,180,0,0,1,405,0,0,True,False,False,False,False,11278273783512279807,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,3937820037229916483,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Lord,180,1,0,1,426,378,0,True,False,False,False,False,16543968527486860651,0,95,15794550382381185553,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,0,426,0,1,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
Lord Wuan,180,1,0,2,402,0,0,True,False,False,False,True,14692702688101715474,0,99,13927759927860985106,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,0,426,0,1,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
Wuan,180,0,0,1,402,0,0,True,False,False,False,True,14692702688101715474,0,99,13927759927860985106,1,7037928807040764755,0,True,False,False,False,False,6316802600213942060,0,95,15794550382381185553,0,426,0,1,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
